,team,spread,date,source,abrv
2,Atlanta,-2.5,2016-01-13,238,ATL
3,Charlotte,2.5,2016-01-13,238,CHA
4,New York,-3.5,2016-01-13,238,NYK
5,Brooklyn,3.5,2016-01-13,238,BKN
6,Minnesota,8.0,2016-01-13,238,MIN
7,Houston,-8.0,2016-01-13,238,HOU
8,Indiana,3.5,2016-01-13,238,IND
9,Boston,-3.5,2016-01-13,238,BOS
10,Dallas,12.5,2016-01-13,238,DAL
11,Oklahoma City,-12.5,2016-01-13,238,OKC
12,Golden State,-9.5,2016-01-13,238,GSW
13,Denver,9.5,2016-01-13,238,DEN
14,New Orleans,6.5,2016-01-13,238,NOP
15,Sacramento,-6.5,2016-01-13,238,SAC
16,Utah,3.5,2016-01-13,238,UTA
17,Portland,-3.5,2016-01-13,238,POR
18,Miami,3.0,2016-01-13,238,MIA
19,L.A. Clippers,-3.0,2016-01-13,238,LAC
0,Phoenix,12.0,2016-01-12,238,PHX
1,Indiana,-12.0,2016-01-12,238,IND
2,San Antonio,-6.5,2016-01-12,238,SAS
3,Detroit,6.5,2016-01-12,238,DET
4,Boston,-1.5,2016-01-12,238,BOS
5,New York,1.5,2016-01-12,238,NYK
6,Oklahoma City,-10.5,2016-01-12,238,OKC
7,Minnesota,10.5,2016-01-12,238,MIN
8,Houston,-2.0,2016-01-12,238,HOU
9,Memphis,2.0,2016-01-12,238,MEM
10,Chicago,-3.0,2016-01-12,238,CHI
11,Milwaukee,3.0,2016-01-12,238,MIL
12,Cleveland,-6.0,2016-01-12,238,CLE
13,Dallas,6.0,2016-01-12,238,DAL
14,New Orleans,-2.0,2016-01-12,238,NOP
15,L.A. Lakers,2.0,2016-01-12,238,LAL
0,Milwaukee,5.5,2016-01-16,238,MIL
1,Charlotte,-5.5,2016-01-16,238,CHA
2,Boston,-1.5,2016-01-16,238,BOS
3,Washington,1.5,2016-01-16,238,WAS
4,Brooklyn,10.5,2016-01-16,238,BKN
5,Atlanta,-10.5,2016-01-16,238,ATL
6,Golden State,-6.5,2016-01-16,238,GSW
7,Detroit,6.5,2016-01-16,238,DET
8,Portland,-6.0,2016-01-16,238,POR
9,Philadelphia,6.0,2016-01-16,238,PHI
10,New York,5.0,2016-01-16,238,NYK
11,Memphis,-5.0,2016-01-16,238,MEM
12,L.A. Lakers,8.5,2016-01-16,238,LAL
13,Utah,-8.5,2016-01-16,238,UTA
14,Sacramento,4.0,2016-01-16,238,SAC
15,L.A. Clippers,-4.0,2016-01-16,238,LAC
0,Philadelphia,9.5,2016-01-18,238,PHI
1,New York,-9.5,2016-01-18,238,NYK
2,Portland,4.0,2016-01-18,238,POR
3,Washington,-4.0,2016-01-18,238,WAS
4,Utah,3.5,2016-01-18,238,UTA
5,Charlotte,-3.5,2016-01-18,238,CHA
6,New Orleans,4.5,2016-01-18,238,NOP
7,Memphis,-4.5,2016-01-18,238,MEM
8,Chicago,3.5,2016-01-18,238,CHI
9,Detroit,-3.5,2016-01-18,238,DET
10,Orlando,7.5,2016-01-18,238,ORL
11,Atlanta,-7.5,2016-01-18,238,ATL
12,Brooklyn,11.0,2016-01-18,238,BKN
13,Toronto,-11.0,2016-01-18,238,TOR
14,Golden State,3.5,2016-01-18,238,GSW
15,Cleveland,-3.5,2016-01-18,238,CLE
16,Boston,-2.0,2016-01-18,238,BOS
17,Dallas,2.0,2016-01-18,238,DAL
18,Houston,5.5,2016-01-18,238,HOU
19,L.A. Clippers,-5.5,2016-01-18,238,LAC
0,L.A. Clippers,6.5,2016-01-21,238,LAC
1,Cleveland,-6.5,2016-01-21,238,CLE
2,Detroit,2.5,2016-01-21,238,DET
3,New Orleans,-2.5,2016-01-21,238,NOP
4,Memphis,-2.5,2016-01-21,238,MEM
5,Denver,2.5,2016-01-21,238,DEN
6,Atlanta,-1.0,2016-01-21,238,ATL
7,Sacramento,1.0,2016-01-21,238,SAC
8,San Antonio,-16.0,2016-01-21,238,SAS
9,Phoenix,16.0,2016-01-21,238,PHX
0,Miami,6.0,2016-01-20,238,MIA
1,Washington,-6.0,2016-01-20,238,WAS
2,Philadelphia,7.0,2016-01-20,238,PHI
3,Orlando,-7.0,2016-01-20,238,ORL
4,Boston,3.5,2016-01-20,238,BOS
5,Toronto,-3.5,2016-01-20,238,TOR
6,Utah,2.5,2016-01-20,238,UTA
7,New York,-2.5,2016-01-20,238,NYK
8,Cleveland,-12.5,2016-01-20,238,CLE
9,Brooklyn,12.5,2016-01-20,238,BKN
10,Charlotte,9.5,2016-01-20,238,CHA
11,Oklahoma City,-9.5,2016-01-20,238,OKC
12,Detroit,3.0,2016-01-20,238,DET
13,Houston,-3.0,2016-01-20,238,HOU
14,Golden State,-6.0,2016-01-20,238,GSW
15,Chicago,6.0,2016-01-20,238,CHI
16,Minnesota,6.5,2016-01-20,238,MIN
17,Dallas,-6.5,2016-01-20,238,DAL
18,Sacramento,-7.0,2016-01-20,238,SAC
19,L.A. Lakers,7.0,2016-01-20,238,LAL
20,Atlanta,-1.5,2016-01-20,238,ATL
21,Portland,1.5,2016-01-20,238,POR
0,Milwaukee,4.0,2016-01-19,238,MIL
1,Miami,-4.0,2016-01-19,238,MIA
2,Minnesota,5.5,2016-01-19,238,MIN
3,New Orleans,-5.5,2016-01-19,238,NOP
4,Indiana,-5.5,2016-01-19,238,IND
5,Phoenix,5.5,2016-01-19,238,PHX
6,Oklahoma City,-9.0,2016-01-19,238,OKC
7,Denver,9.0,2016-01-19,238,DEN
0,Charlotte,5.0,2016-01-22,238,CHA
1,Orlando,-5.0,2016-01-22,238,ORL
2,Utah,-6.0,2016-01-22,238,UTA
3,Brooklyn,6.0,2016-01-22,238,BKN
4,L.A. Clippers,-2.0,2016-01-22,238,LAC
5,New York,2.0,2016-01-22,238,NYK
6,Chicago,3.5,2016-01-22,238,CHI
7,Boston,-3.5,2016-01-22,238,BOS
8,Miami,10.5,2016-01-22,238,MIA
9,Toronto,-10.5,2016-01-22,238,TOR
10,Milwaukee,2.5,2016-01-22,238,MIL
11,Houston,-2.5,2016-01-22,238,HOU
12,Oklahoma City,-6.0,2016-01-22,238,OKC
13,Dallas,6.0,2016-01-22,238,DAL
14,San Antonio,-16.0,2016-01-22,238,SAS
15,L.A. Lakers,16.0,2016-01-22,238,LAL
16,Indiana,12.5,2016-01-22,238,IND
17,Golden State,-12.5,2016-01-22,238,GSW
0,Golden State,-16.5,2016-01-30,238,GSW
1,Philadelphia,16.5,2016-01-30,238,PHI
2,Detroit,7.5,2016-01-30,238,DET
3,Toronto,-7.5,2016-01-30,238,TOR
4,Brooklyn,9.0,2016-01-30,238,BKN
5,New Orleans,-9.0,2016-01-30,238,NOP
6,Denver,9.0,2016-01-30,238,DEN
7,Indiana,-9.0,2016-01-30,238,IND
8,Washington,4.0,2016-01-30,238,WAS
9,Houston,-4.0,2016-01-30,238,HOU
10,Sacramento,4.0,2016-01-30,238,SAC
11,Memphis,-4.0,2016-01-30,238,MEM
12,San Antonio,-1.5,2016-01-30,238,SAS
13,Cleveland,1.5,2016-01-30,238,CLE
0,Boston,3.0,2016-01-25,238,BOS
1,Washington,-3.0,2016-01-25,238,WAS
2,Minnesota,13.0,2016-01-25,238,MIN
3,Cleveland,-13.0,2016-01-25,238,CLE
4,Houston,4.5,2016-01-25,238,HOU
5,New Orleans,-4.5,2016-01-25,238,NOP
6,Orlando,5.5,2016-01-25,238,ORL
7,Memphis,-5.5,2016-01-25,238,MEM
8,Miami,6.5,2016-01-25,238,MIA
9,Chicago,-6.5,2016-01-25,238,CHI
10,Atlanta,-4.0,2016-01-25,238,ATL
11,Denver,4.0,2016-01-25,238,DEN
12,Detroit,3.0,2016-01-25,238,DET
13,Utah,-3.0,2016-01-25,238,UTA
14,Charlotte,8.0,2016-01-25,238,CHA
15,Sacramento,-8.0,2016-01-25,238,SAC
16,San Antonio,4.5,2016-01-25,238,SAS
17,Golden State,-4.5,2016-01-25,238,GSW
0,Denver,7.5,2016-01-28,238,DEN
1,Washington,-7.5,2016-01-28,238,WAS
2,Atlanta,3.0,2016-01-28,238,ATL
3,Indiana,-3.0,2016-01-28,238,IND
4,Sacramento,-5.5,2016-01-28,238,SAC
5,New Orleans,5.5,2016-01-28,238,NOP
6,New York,12.0,2016-01-28,238,NYK
7,Toronto,-12.0,2016-01-28,238,TOR
8,Milwaukee,5.5,2016-01-28,238,MIL
9,Memphis,-5.5,2016-01-28,238,MEM
10,Chicago,-8.5,2016-01-28,238,CHI
11,L.A. Lakers,8.5,2016-01-28,238,LAL
0,Dallas,4.0,2016-01-24,238,DAL
1,Houston,-4.0,2016-01-24,238,HOU
2,L.A. Clippers,3.0,2016-01-24,238,LAC
3,Toronto,-3.0,2016-01-24,238,TOR
4,Boston,-7.5,2016-01-24,238,BOS
5,Philadelphia,7.5,2016-01-24,238,PHI
6,Oklahoma City,-13.0,2016-01-24,238,OKC
7,Brooklyn,13.0,2016-01-24,238,BKN
0,Phoenix,6.5,2016-01-29,238,PHX
1,New York,-6.5,2016-01-29,238,NYK
2,Cleveland,-4.0,2016-01-29,238,CLE
3,Detroit,4.0,2016-01-29,238,DET
4,Orlando,8.0,2016-01-29,238,ORL
5,Boston,-8.0,2016-01-29,238,BOS
6,Miami,-1.0,2016-01-29,238,MIA
7,Milwaukee,1.0,2016-01-29,238,MIL
8,Houston,8.0,2016-01-29,238,HOU
9,Oklahoma City,-8.0,2016-01-29,238,OKC
10,Brooklyn,8.0,2016-01-29,238,BKN
11,Dallas,-8.0,2016-01-29,238,DAL
12,Minnesota,8.5,2016-01-29,238,MIN
13,Utah,-8.5,2016-01-29,238,UTA
14,Charlotte,6.0,2016-01-29,238,CHA
15,Portland,-6.0,2016-01-29,238,POR
16,L.A. Lakers,14.0,2016-01-29,238,LAL
17,L.A. Clippers,-14.0,2016-01-29,238,LAC
0,Phoenix,17.5,2016-01-27,238,PHX
1,Cleveland,-17.5,2016-01-27,238,CLE
2,Denver,9.5,2016-01-27,238,DEN
3,Boston,-9.5,2016-01-27,238,BOS
4,Philadelphia,12.0,2016-01-27,238,PHI
5,Detroit,-12.0,2016-01-27,238,DET
6,L.A. Clippers,5.0,2016-01-27,238,LAC
7,Atlanta,-5.0,2016-01-27,238,ATL
8,Oklahoma City,-6.5,2016-01-27,238,OKC
9,Minnesota,6.5,2016-01-27,238,MIN
10,Houston,9.5,2016-01-27,238,HOU
11,San Antonio,-9.5,2016-01-27,238,SAS
12,Charlotte,6.5,2016-01-27,238,CHA
13,Utah,-6.5,2016-01-27,238,UTA
14,Dallas,17.5,2016-01-27,238,DAL
15,Golden State,-17.5,2016-01-27,238,GSW
0,Phoenix,2.0,2016-01-26,238,PHX
1,Philadelphia,-2.0,2016-01-26,238,PHI
2,L.A. Clippers,-1.0,2016-01-26,238,LAC
3,Indiana,1.0,2016-01-26,238,IND
4,Miami,-3.5,2016-01-26,238,MIA
5,Brooklyn,3.5,2016-01-26,238,BKN
6,Oklahoma City,-9.0,2016-01-26,238,OKC
7,New York,9.0,2016-01-26,238,NYK
8,Washington,8.0,2016-01-26,238,WAS
9,Toronto,-8.0,2016-01-26,238,TOR
10,Orlando,5.0,2016-01-26,238,ORL
11,Milwaukee,-5.0,2016-01-26,238,MIL
12,Sacramento,5.0,2016-01-26,238,SAC
13,Portland,-5.0,2016-01-26,238,POR
14,Dallas,-6.5,2016-01-26,238,DAL
15,L.A. Lakers,6.5,2016-01-26,238,LAL
0,Cleveland,-5.0,2016-02-01,238,CLE
1,Indiana,5.0,2016-02-01,238,IND
2,Detroit,-7.0,2016-02-01,238,DET
3,Brooklyn,7.0,2016-02-01,238,BKN
4,Dallas,6.5,2016-02-01,238,DAL
5,Atlanta,-6.5,2016-02-01,238,ATL
6,Washington,10.0,2016-02-01,238,WAS
